station_name X Y Z dish_dia el_low el_high SEFD altitude
dsa-503 -2407704.111564198 -4475051.541399852 3843631.2900192156 5.0 15.0 85.0 110.0 5000.0
dsa-504 -2407044.0123198284 -4475559.276231859 3843454.5297735888 5.0 15.0 85.0 110.0 5000.0
dsa-505 -2407159.465015575 -4475459.343212047 3843498.338755281 5.0 15.0 85.0 110.0 5000.0
dsa-506 -2407584.8040373614 -4475254.750697102 3843470.2372154854 5.0 15.0 85.0 110.0 5000.0
dsa-507 -2407450.399617055 -4475508.468196307 3843260.08039749 5.0 15.0 85.0 110.0 5000.0
dsa-508 -2407439.914707025 -4475238.32959319 3843579.5742493635 5.0 15.0 85.0 110.0 5000.0
dsa-509 -2407152.344445317 -4475184.429952743 3843821.2670213664 5.0 15.0 85.0 110.0 5000.0
dsa-510 -2407034.422969171 -4475402.110502296 3843642.5851639314 5.0 15.0 85.0 110.0 5000.0
dsa-511 -2406886.7298872513 -4475254.018282498 3843906.2121879426 5.0 15.0 85.0 110.0 5000.0
dsa-512 -2406575.8435867876 -4475304.532479396 3844041.473903383 5.0 15.0 85.0 110.0 5000.0
dsa-513 -2406652.3538759556 -4475874.155853362 3843333.868647412 5.0 15.0 85.0 110.0 5000.0
dsa-514 -2406888.996726621 -4475011.680980881 3844185.549472536 5.0 15.0 85.0 110.0 5000.0
dsa-515 -2406873.032620826 -4475016.433048969 3844189.99496507 5.0 15.0 85.0 110.0 5000.0
dsa-516 -2406673.53605771 -4475026.240624159 3844302.9838099107 5.0 15.0 85.0 110.0 5000.0
dsa-517 -2406386.5769427572 -4475294.778938416 3844170.747947391 5.0 15.0 85.0 110.0 5000.0
dsa-518 -2406018.909877574 -4475159.451273827 3844556.70219454 5.0 15.0 85.0 110.0 5000.0
dsa-519 -2406196.584092353 -4475285.739789257 3844299.647023071 5.0 15.0 85.0 110.0 5000.0
dsa-520 -2405846.1159797963 -4475719.91491473 3844015.105899221 5.0 15.0 85.0 110.0 5000.0
dsa-521 -2406146.768218006 -4475730.109864961 3843815.891149413 5.0 15.0 85.0 110.0 5000.0
dsa-522 -2406399.617595937 -4475803.592934685 3843573.1531375498 5.0 15.0 85.0 110.0 5000.0
dsa-523 -2405804.9748437223 -4475866.007394885 3843871.500518909 5.0 15.0 85.0 110.0 5000.0
dsa-524 -2404980.6861391068 -4475514.826525128 3844792.1462141112 5.0 15.0 85.0 110.0 5000.0
dsa-525 -2405072.875991066 -4475387.593674603 3844882.082622782 5.0 15.0 85.0 110.0 5000.0
dsa-526 -2405299.2747571142 -4475571.0679405015 3844528.4059817675 5.0 15.0 85.0 110.0 5000.0
dsa-527 -2405399.1416344037 -4475523.642683786 3844521.099195762 5.0 15.0 85.0 110.0 5000.0
dsa-528 -2405664.9493628633 -4475446.13780309 3844445.205027233 5.0 15.0 85.0 110.0 5000.0
dsa-529 -2405808.75800924 -4475238.716433496 3844595.8654211285 5.0 15.0 85.0 110.0 5000.0
dsa-530 -2405906.606453658 -4475125.844045872 3844665.6379483766 5.0 15.0 85.0 110.0 5000.0
dsa-531 -2405908.729619213 -4475026.261253088 3844779.6822193074 5.0 15.0 85.0 110.0 5000.0
dsa-532 -2405780.5968331816 -4475209.136002454 3844647.688195782 5.0 15.0 85.0 110.0 5000.0
dsa-533 -2405902.037188261 -4475456.483588124 3844285.436766097 5.0 15.0 85.0 110.0 5000.0
dsa-534 -2405587.660806511 -4475744.784427137 3844147.3956590546 5.0 15.0 85.0 110.0 5000.0
dsa-535 -2405312.043417605 -4475821.002625368 3844230.8950605425 5.0 15.0 85.0 110.0 5000.0
dsa-536 -2405972.5901474613 -4475681.25710374 3843981.056970888 5.0 15.0 85.0 110.0 5000.0
dsa-537 -2405431.3296225155 -4475948.171130921 3844009.2150669307 5.0 15.0 85.0 110.0 5000.0
dsa-538 -2405173.3863376654 -4475952.909747124 3844164.5076049767 5.0 15.0 85.0 110.0 5000.0
dsa-539 -2404974.2057089047 -4475867.468604358 3844387.6461412334 5.0 15.0 85.0 110.0 5000.0
dsa-540 -2404648.3821409987 -4475970.775957394 3844471.0572006963 5.0 15.0 85.0 110.0 5000.0
dsa-541 -2404693.452644327 -4475912.753258904 3844510.1835623006 5.0 15.0 85.0 110.0 5000.0
dsa-542 -2405698.9055176936 -4476039.649959782 3843736.449389174 5.0 15.0 85.0 110.0 5000.0
dsa-543 -2404741.57207741 -4476219.520615828 3844124.7964154705 5.0 15.0 85.0 110.0 5000.0
dsa-544 -2404857.02593664 -4475907.137165851 3844414.7306837635 5.0 15.0 85.0 110.0 5000.0
dsa-545 -2404502.253642036 -4476168.136558746 3844333.4983305386 5.0 15.0 85.0 110.0 5000.0
dsa-546 -2404523.078901984 -4476113.936040713 3844383.309301959 5.0 15.0 85.0 110.0 5000.0
dsa-547 -2404222.717686509 -4476372.408823324 3844271.0883141938 5.0 15.0 85.0 110.0 5000.0
dsa-548 -2404268.7798911096 -4476433.120189202 3844172.0418878 5.0 15.0 85.0 110.0 5000.0
dsa-549 -2404303.2305241423 -4476329.646416613 3844270.4434083626 5.0 15.0 85.0 110.0 5000.0
dsa-550 -2406370.0221626996 -4483060.551795159 3835184.339090471 5.0 15.0 85.0 110.0 5000.0
dsa-551 -2406128.375966923 -4481328.492252763 3837341.5718173706 5.0 15.0 85.0 110.0 5000.0
dsa-552 -2405960.5530776707 -4481403.169258325 3837359.6657936773 5.0 15.0 85.0 110.0 5000.0
dsa-553 -2405991.5586278285 -4481542.330207251 3837179.1198932417 5.0 15.0 85.0 110.0 5000.0
dsa-554 -2406236.405638186 -4481475.348997175 3837104.099265277 5.0 15.0 85.0 110.0 5000.0
dsa-555 -2405930.790779981 -4481923.837844068 3836775.0174319437 5.0 15.0 85.0 110.0 5000.0
dsa-556 -2406451.4866701164 -4482332.686303871 3835976.7999667223 5.0 15.0 85.0 110.0 5000.0
dsa-557 -2406195.3067278373 -4482340.224222683 3836127.7503498825 5.0 15.0 85.0 110.0 5000.0
dsa-558 -2406171.6465666327 -4482177.707168801 3836330.7759803245 5.0 15.0 85.0 110.0 5000.0
dsa-559 -2406010.5406611683 -4481810.484595004 3836856.628313309 5.0 15.0 85.0 110.0 5000.0
dsa-560 -2405940.5298081376 -4481793.779035153 3836919.621330568 5.0 15.0 85.0 110.0 5000.0
dsa-561 -2405905.3624918666 -4482255.152447317 3836407.0361167416 5.0 15.0 85.0 110.0 5000.0
dsa-562 -2406051.026839213 -4482379.69659834 3836171.95433219 5.0 15.0 85.0 110.0 5000.0
dsa-563 -2406252.9820320634 -4482647.400754518 3835735.932764632 5.0 15.0 85.0 110.0 5000.0
dsa-564 -2405947.6523485924 -4482679.865191066 3835888.641739916 5.0 15.0 85.0 110.0 5000.0
dsa-565 -2406050.3380645956 -4482695.739798997 3835806.2443584646 5.0 15.0 85.0 110.0 5000.0
dsa-566 -2405362.0135475732 -4482350.604224743 3836635.1367575536 5.0 15.0 85.0 110.0 5000.0
dsa-567 -2405464.962452894 -4482802.899397273 3836046.9776041377 5.0 15.0 85.0 110.0 5000.0
dsa-568 -2405427.4176071268 -4482736.841860019 3836146.9085498536 5.0 15.0 85.0 110.0 5000.0
dsa-569 -2405428.281989141 -4482910.57531305 3835945.097764698 5.0 15.0 85.0 110.0 5000.0
dsa-570 -2405567.7893883963 -4483087.4840600295 3835653.188830633 5.0 15.0 85.0 110.0 5000.0
dsa-571 -2405571.7863514405 -4482924.548173186 3835839.4603304495 5.0 15.0 85.0 110.0 5000.0
dsa-572 -2406202.2200160283 -4482877.273397171 3835501.264129676 5.0 15.0 85.0 110.0 5000.0
dsa-573 -2406297.3117366107 -4482997.702973487 3835302.4722609064 5.0 15.0 85.0 110.0 5000.0
dsa-574 -2406074.662453703 -4482942.823776929 3835504.833046097 5.0 15.0 85.0 110.0 5000.0
dsa-575 -2406281.803983113 -4483035.440385958 3835268.419436786 5.0 15.0 85.0 110.0 5000.0
dsa-576 -2406358.737113922 -4482756.926083613 3835543.126848202 5.0 15.0 85.0 110.0 5000.0
dsa-577 -2407011.3896492966 -4482428.011754313 3835517.3634128002 5.0 15.0 85.0 110.0 5000.0
dsa-578 -2406681.358972712 -4482060.870917236 3836148.415939019 5.0 15.0 85.0 110.0 5000.0
dsa-579 -2406227.734717751 -4482341.332034349 3836106.253790042 5.0 15.0 85.0 110.0 5000.0
dsa-580 -2406926.6095899884 -4481810.071247148 3836286.099312586 5.0 15.0 85.0 110.0 5000.0
dsa-581 -2406551.139679131 -4481434.758474245 3836954.9424818284 5.0 15.0 85.0 110.0 5000.0
dsa-582 -2406476.695495739 -4481657.630266319 3836743.146070759 5.0 15.0 85.0 110.0 5000.0
dsa-583 -2406429.6330257785 -4481949.4934169 3836434.3547774535 5.0 15.0 85.0 110.0 5000.0
dsa-584 -2406213.4151547067 -4481983.129348418 3836530.1610207693 5.0 15.0 85.0 110.0 5000.0
dsa-585 -2406957.781749037 -4481826.280116843 3836247.8908111416 5.0 15.0 85.0 110.0 5000.0
dsa-586 -2407033.640934853 -4481480.615429177 3836601.0620515053 5.0 15.0 85.0 110.0 5000.0
dsa-587 -2407026.395803585 -4481243.60803714 3836880.1536217732 5.0 15.0 85.0 110.0 5000.0
dsa-588 -2406732.524354094 -4481148.027055992 3837174.0623387387 5.0 15.0 85.0 110.0 5000.0
dsa-589 -2406730.127938722 -4480960.258215273 3837393.0882184734 5.0 15.0 85.0 110.0 5000.0
dsa-590 -2406512.0306930253 -4481185.5983250635 3837267.974656044 5.0 15.0 85.0 110.0 5000.0
dsa-591 -2406860.9454725897 -4481533.995277977 3836646.866195643 5.0 15.0 85.0 110.0 5000.0
dsa-592 -2407240.96818636 -4481254.075826486 3836734.2784360787 5.0 15.0 85.0 110.0 5000.0
dsa-593 -2407494.426558552 -4480629.723829734 3837299.609936403 5.0 15.0 85.0 110.0 5000.0
dsa-594 -2407176.708204654 -4480674.984908011 3837445.216027644 5.0 15.0 85.0 110.0 5000.0
dsa-595 -2407775.3454331364 -4480504.111355631 3837270.029768379 5.0 15.0 85.0 110.0 5000.0
dsa-596 -2407282.58084689 -4480757.517623433 3837283.608053988 5.0 15.0 85.0 110.0 5000.0
dsa-597 -2407104.404451931 -4480858.784160699 3837277.3513738583 5.0 15.0 85.0 110.0 5000.0
dsa-598 -2406422.7093396764 -4480768.506299908 3837806.8562186104 5.0 15.0 85.0 110.0 5000.0
dsa-599 -2406478.3941981513 -4481211.639941594 3837258.771613956 5.0 15.0 85.0 110.0 5000.0
dsa-600 -2406373.683062368 -4480805.014846439 3837795.1199530493 5.0 15.0 85.0 110.0 5000.0
dsa-601 -2406604.0006426084 -4482638.915786516 3835526.9643172836 5.0 15.0 85.0 110.0 5000.0
dsa-602 -2406812.6480095093 -4482642.520683831 3835392.733068071 5.0 15.0 85.0 110.0 5000.0
dsa-603 -2407185.6385122016 -4482296.252829076 3835561.3939640056 5.0 15.0 85.0 110.0 5000.0
dsa-604 -2407295.200331275 -4482188.642624789 3835617.768968577 5.0 15.0 85.0 110.0 5000.0
dsa-605 -2407358.4100949466 -4482040.120169514 3835750.433591986 5.0 15.0 85.0 110.0 5000.0
dsa-606 -2408123.2519347337 -4481180.462331208 3836269.6116784103 5.0 15.0 85.0 110.0 5000.0
dsa-607 -2407543.727100784 -4481456.305302615 3836311.276567728 5.0 15.0 85.0 110.0 5000.0
dsa-608 -2407626.057073142 -4481612.4697949 3836079.040136315 5.0 15.0 85.0 110.0 5000.0
dsa-609 -2407533.05951261 -4481803.935594291 3835915.192658955 5.0 15.0 85.0 110.0 5000.0
dsa-610 -2407230.861787142 -4481769.470945386 3836143.4874441824 5.0 15.0 85.0 110.0 5000.0
dsa-611 -2407660.7268987037 -4481373.333639647 3836334.4712966764 5.0 15.0 85.0 110.0 5000.0
dsa-612 -2407653.3904471677 -4481285.962388819 3836440.2647780594 5.0 15.0 85.0 110.0 5000.0
dsa-613 -2408068.4567231378 -4480991.252743381 3836522.9681126014 5.0 15.0 85.0 110.0 5000.0
dsa-614 -2407990.537256658 -4480818.351705546 3836771.8448296986 5.0 15.0 85.0 110.0 5000.0
dsa-615 -2408424.5507183755 -4481070.484787291 3836209.2149936203 5.0 15.0 85.0 110.0 5000.0
dsa-616 -2407341.363067269 -4481266.123242872 3836657.742828251 5.0 15.0 85.0 110.0 5000.0
dsa-617 -2407642.5135339373 -4481248.615443693 3836490.3114411845 5.0 15.0 85.0 110.0 5000.0
dsa-618 -2407684.513605341 -4480854.538923812 3836920.673490914 5.0 15.0 85.0 110.0 5000.0
dsa-619 -2407788.643241253 -4480937.797751856 3836759.31076621 5.0 15.0 85.0 110.0 5000.0
dsa-620 -2407487.315192294 -4480911.490011665 3836977.6135983123 5.0 15.0 85.0 110.0 5000.0
dsa-621 -2408061.3968291185 -4480444.229024493 3837161.101328199 5.0 15.0 85.0 110.0 5000.0
dsa-622 -2408120.834909039 -4480507.481039467 3837050.774027803 5.0 15.0 85.0 110.0 5000.0
dsa-623 -2408532.762720575 -4480568.038304881 3836723.853267085 5.0 15.0 85.0 110.0 5000.0
dsa-624 -2408363.643266948 -4480771.262267001 3836593.832449905 5.0 15.0 85.0 110.0 5000.0
dsa-625 -2408458.7134277066 -4480671.307581159 3836650.371457812 5.0 15.0 85.0 110.0 5000.0
dsa-626 -2408445.3248361107 -4480432.831109695 3836934.9943387965 5.0 15.0 85.0 110.0 5000.0
dsa-627 -2408244.971538366 -4480266.324435666 3837252.7790809614 5.0 15.0 85.0 110.0 5000.0
dsa-628 -2408080.442361077 -4480225.09834131 3837403.094942313 5.0 15.0 85.0 110.0 5000.0
dsa-629 -2408067.1024131007 -4480108.443764852 3837546.5555822873 5.0 15.0 85.0 110.0 5000.0
dsa-630 -2407848.342876594 -4480503.419861133 3837225.3298039096 5.0 15.0 85.0 110.0 5000.0
dsa-631 -2407541.837821621 -4479977.978662873 3838025.1108416 5.0 15.0 85.0 110.0 5000.0
dsa-632 -2407356.463271184 -4480051.221717467 3838055.8064388195 5.0 15.0 85.0 110.0 5000.0
dsa-633 -2407763.1021207953 -4480086.991821779 3837760.898597171 5.0 15.0 85.0 110.0 5000.0
dsa-634 -2407784.464457876 -4480322.781357169 3837474.4183313353 5.0 15.0 85.0 110.0 5000.0
dsa-635 -2407475.20842337 -4480485.380102927 3837478.812758213 5.0 15.0 85.0 110.0 5000.0
dsa-636 -2407488.5420034067 -4480368.888803594 3837605.4579863013 5.0 15.0 85.0 110.0 5000.0
dsa-637 -2407440.0808198396 -4480227.733741705 3837799.194604662 5.0 15.0 85.0 110.0 5000.0
dsa-638 -2407311.1442227936 -4480143.9078655895 3837976.677037878 5.0 15.0 85.0 110.0 5000.0
dsa-639 -2406979.6183107886 -4480059.359550845 3838281.2752322704 5.0 15.0 85.0 110.0 5000.0
dsa-640 -2407252.94241191 -4479948.780292965 3838239.012933957 5.0 15.0 85.0 110.0 5000.0
dsa-641 -2407470.0965930526 -4480519.791119686 3837442.1335680117 5.0 15.0 85.0 110.0 5000.0
dsa-642 -2406954.003835829 -4480584.7741462095 3837688.5431315033 5.0 15.0 85.0 110.0 5000.0
dsa-643 -2406731.728943036 -4480538.152664772 3837881.1039022715 5.0 15.0 85.0 110.0 5000.0
dsa-644 -2406977.9382155193 -4480385.586334801 3837904.3853864735 5.0 15.0 85.0 110.0 5000.0
dsa-645 -2406571.9835334565 -4480655.790140924 3837844.3928428665 5.0 15.0 85.0 110.0 5000.0
dsa-646 -2406528.1936136517 -4480211.472220851 3838386.4350439333 5.0 15.0 85.0 110.0 5000.0
dsa-647 -2406673.6882040934 -4480314.198974133 3838176.734752984 5.0 15.0 85.0 110.0 5000.0
dsa-648 -2407046.5025392566 -4479930.54485732 3838388.8178281058 5.0 15.0 85.0 110.0 5000.0
dsa-649 -2407255.378175906 -4479829.900021491 3838375.2186825904 5.0 15.0 85.0 110.0 5000.0
dsa-650 -2406919.499055364 -4479920.282358567 3838479.871374785 5.0 15.0 85.0 110.0 5000.0
dsa-651 -2411868.756570558 -4477103.010970963 3838658.7176614706 5.0 15.0 85.0 110.0 5000.0
dsa-652 -2411785.29616413 -4477146.489363901 3838660.370380641 5.0 15.0 85.0 110.0 5000.0
dsa-653 -2411663.6944948677 -4477235.523346712 3838633.020849156 5.0 15.0 85.0 110.0 5000.0
dsa-654 -2411564.7458574423 -4477349.988960887 3838562.088329388 5.0 15.0 85.0 110.0 5000.0
dsa-655 -2411728.638630747 -4477191.3128021695 3838643.7579734027 5.0 15.0 85.0 110.0 5000.0
dsa-656 -2411148.4428637642 -4477882.455850765 3838204.7116539828 5.0 15.0 85.0 110.0 5000.0
dsa-657 -2411150.485093436 -4477793.947285869 3838305.976767119 5.0 15.0 85.0 110.0 5000.0
dsa-658 -2411224.3885808294 -4477552.952207391 3838539.1062210426 5.0 15.0 85.0 110.0 5000.0
dsa-659 -2411295.4376940024 -4477654.035629132 3838377.713408996 5.0 15.0 85.0 110.0 5000.0
dsa-660 -2411335.28975789 -4477261.0109038865 3838808.1958487225 5.0 15.0 85.0 110.0 5000.0
dsa-661 -2411060.8321442204 -4477681.23060099 3838492.4430542705 5.0 15.0 85.0 110.0 5000.0
dsa-662 -2411076.157680562 -4477755.057252831 3838397.361341 5.0 15.0 85.0 110.0 5000.0
dsa-663 -2410797.99953125 -4477950.182114142 3838344.6898657074 5.0 15.0 85.0 110.0 5000.0
dsa-664 -2410943.2044851775 -4477868.11440659 3838349.2563986545 5.0 15.0 85.0 110.0 5000.0
dsa-665 -2410835.1954420363 -4478103.881065869 3838143.442938113 5.0 15.0 85.0 110.0 5000.0
dsa-666 -2411236.1329128123 -4477398.09654028 3838711.1875810586 5.0 15.0 85.0 110.0 5000.0
dsa-667 -2410766.621676631 -4477671.8402414 3838686.710366463 5.0 15.0 85.0 110.0 5000.0
dsa-668 -2410640.5412286003 -4477834.575870686 3838576.768449205 5.0 15.0 85.0 110.0 5000.0
dsa-669 -2410539.6094083046 -4477761.217584419 3838724.668018638 5.0 15.0 85.0 110.0 5000.0
dsa-670 -2410419.484540957 -4477853.549198727 3838692.577620823 5.0 15.0 85.0 110.0 5000.0
dsa-671 -2410457.639728177 -4477931.585018935 3838578.38927036 5.0 15.0 85.0 110.0 5000.0
dsa-672 -2410531.1079127328 -4478151.557463711 3838277.7544348687 5.0 15.0 85.0 110.0 5000.0
dsa-673 -2410452.500523962 -4478288.552895953 3838168.041697658 5.0 15.0 85.0 110.0 5000.0
dsa-674 -2410702.9256358477 -4478198.481149356 3838116.2947288267 5.0 15.0 85.0 110.0 5000.0
dsa-675 -2410790.6591812414 -4478293.930904397 3837951.0287684835 5.0 15.0 85.0 110.0 5000.0
dsa-676 -2408570.8803735413 -4478721.313701138 3838839.5430909926 5.0 15.0 85.0 110.0 5000.0
dsa-677 -2408705.9959837077 -4478866.841892103 3838586.7263624356 5.0 15.0 85.0 110.0 5000.0
dsa-678 -2408939.8374061096 -4478665.863060117 3838673.8034083256 5.0 15.0 85.0 110.0 5000.0
dsa-679 -2409235.4742008136 -4478743.763147522 3838399.2778066266 5.0 15.0 85.0 110.0 5000.0
dsa-680 -2409215.620080754 -4478536.299502189 3838652.002128974 5.0 15.0 85.0 110.0 5000.0
dsa-681 -2409912.592428554 -4478416.405105709 3838356.4613397173 5.0 15.0 85.0 110.0 5000.0
dsa-682 -2409503.093321648 -4478651.967688561 3838338.810335647 5.0 15.0 85.0 110.0 5000.0
dsa-683 -2409486.766398702 -4478682.526351807 3838313.584774536 5.0 15.0 85.0 110.0 5000.0
dsa-684 -2409317.4558873847 -4478700.17871535 3838398.6696567726 5.0 15.0 85.0 110.0 5000.0
dsa-685 -2409165.3162547573 -4478586.262644195 3838625.474902881 5.0 15.0 85.0 110.0 5000.0
dsa-686 -2409500.113590401 -4478400.710454455 3838631.7517679804 5.0 15.0 85.0 110.0 5000.0
dsa-687 -2409604.0538773085 -4478523.386271248 3838424.8420815743 5.0 15.0 85.0 110.0 5000.0
dsa-688 -2409946.645650862 -4478458.7511630915 3838286.1768008447 5.0 15.0 85.0 110.0 5000.0
dsa-689 -2410055.5091716438 -4478355.972338661 3838337.38986826 5.0 15.0 85.0 110.0 5000.0
dsa-690 -2410123.5040226327 -4478512.295417146 3838113.9051401652 5.0 15.0 85.0 110.0 5000.0
dsa-691 -2409574.06222623 -4478303.053944693 3838698.7938713906 5.0 15.0 85.0 110.0 5000.0
dsa-692 -2409767.923559833 -4478370.532434969 3838499.780898108 5.0 15.0 85.0 110.0 5000.0
dsa-693 -2409868.897941692 -4478184.019463561 3838652.918328012 5.0 15.0 85.0 110.0 5000.0
dsa-694 -2410153.677530881 -4478200.6424440555 3838456.150444075 5.0 15.0 85.0 110.0 5000.0
dsa-695 -2409967.869145044 -4478048.391431357 3838748.353661173 5.0 15.0 85.0 110.0 5000.0
dsa-696 -2410413.6698586713 -4477952.156411023 3838581.964581392 5.0 15.0 85.0 110.0 5000.0
dsa-697 -2410566.569542908 -4478154.831787889 3838251.857006787 5.0 15.0 85.0 110.0 5000.0
dsa-698 -2410351.488636896 -4478302.9601307595 3838214.313914395 5.0 15.0 85.0 110.0 5000.0
dsa-699 -2410438.372463226 -4478314.293956159 3838147.026775423 5.0 15.0 85.0 110.0 5000.0
dsa-700 -2410476.649674918 -4478478.024744809 3837933.4838604648 5.0 15.0 85.0 110.0 5000.0
dsa-701 -2410456.307277492 -4478652.911990377 3837743.5550921224 5.0 15.0 85.0 110.0 5000.0
dsa-702 -2410098.522667868 -4478703.102081634 3837908.425135063 5.0 15.0 85.0 110.0 5000.0
dsa-703 -2409763.2317985506 -4478751.024635147 3838061.9012527224 5.0 15.0 85.0 110.0 5000.0
dsa-704 -2409829.910960913 -4478719.981524712 3838056.302285041 5.0 15.0 85.0 110.0 5000.0
dsa-705 -2409445.368069817 -4479048.211725768 3837915.739079182 5.0 15.0 85.0 110.0 5000.0
dsa-706 -2409135.5256390395 -4478998.090776293 3838166.9369791867 5.0 15.0 85.0 110.0 5000.0
dsa-707 -2409300.1866494524 -4478950.915200277 3838118.953188831 5.0 15.0 85.0 110.0 5000.0
dsa-708 -2409209.274330703 -4479008.740397564 3838108.62994414 5.0 15.0 85.0 110.0 5000.0
dsa-709 -2409477.364091812 -4478780.187375515 3838206.304157318 5.0 15.0 85.0 110.0 5000.0
dsa-710 -2409474.622619973 -4479033.818481379 3837914.1787340357 5.0 15.0 85.0 110.0 5000.0
dsa-711 -2409280.741816234 -4479071.138496044 3837991.7936960044 5.0 15.0 85.0 110.0 5000.0
dsa-712 -2408810.5566295767 -4479203.340881406 3838131.713643345 5.0 15.0 85.0 110.0 5000.0
dsa-713 -2408793.1209992035 -4479086.125414885 3838278.3770179036 5.0 15.0 85.0 110.0 5000.0
dsa-714 -2408962.5524197672 -4479214.092500736 3838024.515137849 5.0 15.0 85.0 110.0 5000.0
dsa-715 -2408545.1521488167 -4479149.664114529 3838359.3317478844 5.0 15.0 85.0 110.0 5000.0
dsa-716 -2409265.216272588 -4479306.304588425 3837729.0288014994 5.0 15.0 85.0 110.0 5000.0
dsa-717 -2409013.189685302 -4479301.100257824 3837892.1523254775 5.0 15.0 85.0 110.0 5000.0
dsa-718 -2408725.8890670077 -4479411.1245057415 3837943.769508958 5.0 15.0 85.0 110.0 5000.0
dsa-719 -2408825.660579064 -4479337.836707223 3837966.4841874954 5.0 15.0 85.0 110.0 5000.0
dsa-720 -2408626.932833006 -4479578.947331813 3837811.026844698 5.0 15.0 85.0 110.0 5000.0
dsa-721 -2408621.111232502 -4479454.502440742 3837958.826277002 5.0 15.0 85.0 110.0 5000.0
dsa-722 -2408341.734058378 -4479340.429083818 3838265.1239702078 5.0 15.0 85.0 110.0 5000.0
dsa-723 -2408383.641545076 -4479123.712417372 3838490.070513007 5.0 15.0 85.0 110.0 5000.0
dsa-724 -2408370.587400714 -4479204.938930262 3838404.105724282 5.0 15.0 85.0 110.0 5000.0
dsa-725 -2408234.7135884836 -4479060.320993575 3838656.340519518 5.0 15.0 85.0 110.0 5000.0
dsa-726 -2410210.6260622344 -4478775.698372385 3837754.4448335925 5.0 15.0 85.0 110.0 5000.0
dsa-727 -2410149.456785349 -4478923.59576316 3837621.2324691927 5.0 15.0 85.0 110.0 5000.0
dsa-728 -2409827.1016584984 -4479083.47285945 3837636.9449353605 5.0 15.0 85.0 110.0 5000.0
dsa-729 -2410011.2829502122 -4478990.756405304 3837629.5532590747 5.0 15.0 85.0 110.0 5000.0
dsa-730 -2409686.299871277 -4479084.049874898 3837724.041608601 5.0 15.0 85.0 110.0 5000.0
dsa-731 -2409490.7338169366 -4479519.393551045 3837341.5925160176 5.0 15.0 85.0 110.0 5000.0
dsa-732 -2409429.3290759744 -4479582.617715573 3837306.621726895 5.0 15.0 85.0 110.0 5000.0
dsa-733 -2409564.5750760944 -4479283.60756009 3837568.7259767465 5.0 15.0 85.0 110.0 5000.0
dsa-734 -2409722.6842628503 -4479324.363950464 3837422.956007311 5.0 15.0 85.0 110.0 5000.0
dsa-735 -2409458.422707541 -4479300.121586577 3837615.7616397687 5.0 15.0 85.0 110.0 5000.0
dsa-736 -2409294.7144962014 -4479502.383663755 3837483.482218308 5.0 15.0 85.0 110.0 5000.0
dsa-737 -2409295.6269119717 -4479522.580429745 3837459.515326092 5.0 15.0 85.0 110.0 5000.0
dsa-738 -2409415.3913205448 -4479699.292501898 3837180.1405243403 5.0 15.0 85.0 110.0 5000.0
dsa-739 -2409157.5923244874 -4479642.676900041 3837406.422617338 5.0 15.0 85.0 110.0 5000.0
dsa-740 -2409139.5862300256 -4479907.258725993 3837111.1254796525 5.0 15.0 85.0 110.0 5000.0
dsa-741 -2409153.7597094057 -4479385.942656756 3837706.240844301 5.0 15.0 85.0 110.0 5000.0
dsa-742 -2408928.5479041673 -4479577.005023247 3837625.2730772253 5.0 15.0 85.0 110.0 5000.0
dsa-743 -2408874.3889650297 -4479721.186907727 3837491.9954524618 5.0 15.0 85.0 110.0 5000.0
dsa-744 -2408592.426837305 -4479727.003884634 3837661.0102228727 5.0 15.0 85.0 110.0 5000.0
dsa-745 -2408660.2337413067 -4479627.1743538575 3837734.3980831592 5.0 15.0 85.0 110.0 5000.0
dsa-746 -2408814.530825803 -4479701.538742435 3837552.069076933 5.0 15.0 85.0 110.0 5000.0
dsa-747 -2408954.9748545303 -4479880.730624777 3837256.9312832784 5.0 15.0 85.0 110.0 5000.0
dsa-748 -2408872.41459229 -4480157.764604607 3836987.4463675525 5.0 15.0 85.0 110.0 5000.0
dsa-749 -2409000.3470340227 -4480080.785941661 3836996.883563544 5.0 15.0 85.0 110.0 5000.0
dsa-750 -2408888.120048059 -4480403.409071675 3836693.075132476 5.0 15.0 85.0 110.0 5000.0
dsa-751 -2408663.471212653 -4480216.068742586 3837050.1398735247 5.0 15.0 85.0 110.0 5000.0
dsa-752 -2408512.5522237 -4480009.99179073 3837382.95359263 5.0 15.0 85.0 110.0 5000.0
dsa-753 -2408406.622766088 -4479956.700537773 3837510.720445197 5.0 15.0 85.0 110.0 5000.0
dsa-754 -2408014.984198585 -4480212.145809573 3837458.902235971 5.0 15.0 85.0 110.0 5000.0
dsa-755 -2408607.6970575154 -4479857.104354776 3837500.769191294 5.0 15.0 85.0 110.0 5000.0
dsa-756 -2407580.9161516177 -4480034.415165905 3837935.3701054114 5.0 15.0 85.0 110.0 5000.0
dsa-757 -2407954.936532281 -4479654.950609482 3838141.8477744046 5.0 15.0 85.0 110.0 5000.0
dsa-758 -2408218.2898359583 -4479853.502406554 3837747.6690031765 5.0 15.0 85.0 110.0 5000.0
dsa-759 -2407869.0458930675 -4479943.472665595 3837861.129708293 5.0 15.0 85.0 110.0 5000.0
dsa-760 -2408236.4445672566 -4479752.180864444 3837853.734771337 5.0 15.0 85.0 110.0 5000.0
